"","trimestre","alcance","sexo","desocupados","activos","ocupados","edad_activ","desocupados_ampliado","activos_ampliado","desocupacion","participacion","ocupacion","desocupacion_ampliada"
"324",2010-03-01,"Aysén",2,1359.39010492762,20403.3843722903,19043.9942673627,36862,5047.70959916678,24091.7038665294,6.7,55.4,51.7,21
"325",2010-04-01,"Aysén",1,737.890194223732,31460.4792186179,30722.5890243942,38704,1973.15631725568,32695.7453416499,2.3,81.3,79.4,6
"326",2010-04-01,"Aysén",2,1251.714446244,20792.3065764935,19540.5921302495,36910,4400.70788173172,23941.3000119813,6,56.3,52.9,18.4
"327",2010-05-01,"Aysén",1,1149.51385664344,31160.2788065403,30010.7649498969,38737,2449.43020466143,32460.1951545583,3.7,80.4,77.5,7.5
"328",2010-05-01,"Aysén",2,1105.25548950721,20933.0731210221,19827.8176315149,36943,4046.59468576195,23874.4123172769,5.3,56.7,53.7,16.9
"329",2010-06-01,"Aysén",1,994.234949307687,31265.4786544934,30271.2437051857,38767,2378.57779876149,32649.8215039472,3.2,80.6,78.1,7.3
"330",2010-06-01,"Aysén",2,1182.86702516441,21597.5716117181,20414.7045865537,37001,4023.88609335352,24438.5906799072,5.5,58.4,55.2,16.5
"331",2010-07-01,"Aysén",1,1279.11168220479,30809.6241195647,29530.5124373599,38810,3075.52678138765,32606.0392187475,4.2,79.4,76.1,9.4
"332",2010-07-01,"Aysén",2,1287.46864273122,21650.7030780819,20363.2344353507,37044,4180.23962352339,24543.4740588741,5.9,58.4,55,17
"333",2010-08-01,"Aysén",1,1018.48947730817,31514.1320496197,30495.6425723115,38853,2601.30794926794,33096.9505215795,3.2,81.1,78.5,7.9
"334",2010-08-01,"Aysén",2,1328.31707035502,22677.1741498725,21348.8570795175,37100,4515.77481568398,25864.6318952015,5.9,61.1,57.5,17.5
"335",2010-09-01,"Aysén",1,1143.2567812105,31039.2886110512,29896.0318298407,38883,3072.23108663918,32968.2629164799,3.7,79.8,76.9,9.3
"336",2010-09-01,"Aysén",2,1132.27718358541,23527.963481097,22395.6862975116,37142,4285.44473360962,26681.1310311212,4.8,63.3,60.3,16.1
"337",2010-10-01,"Aysén",1,1212.57064261956,31729.2635068342,30516.6928642146,38931,2741.47094513357,33258.1638093482,3.8,81.5,78.4,8.2
"338",2010-10-01,"Aysén",2,1134.17243182491,23978.7680939116,22844.5956620867,37188,4123.10747746857,26967.7031395552,4.7,64.5,61.4,15.3
"339",2010-11-01,"Aysén",1,1198.20900727447,31131.9020464077,29933.6930391332,38950,3024.91324878995,32958.6062879231,3.8,79.9,76.9,9.2
"340",2010-11-01,"Aysén",2,1275.90800180591,23541.4024648204,22265.4944630145,37225,3868.88352857765,26134.3779915921,5.4,63.2,59.8,14.8
"341",2010-12-01,"Aysén",1,1205.90537217523,31385.4983030152,30179.59293084,38993,2864.88709972645,33044.4800305665,3.8,80.5,77.4,8.7
"342",2010-12-01,"Aysén",2,1155.4076329443,22869.425706245,21714.0180733007,37278,3861.07568309905,25575.0937563998,5.1,61.3,58.2,15.1
"343",2011-01-01,"Aysén",1,832.569255385293,31111.9425267386,30279.3732713533,39036,3006.91845011443,33286.2917214677,2.7,79.7,77.6,9
"344",2011-01-01,"Aysén",2,1130.44581053629,21995.7228670401,20865.2770565038,37317,4086.6328915832,24951.909948087,5.1,58.9,55.9,16.4
"345",2011-02-01,"Aysén",1,892.223864102351,30912.9336650641,30020.7098009618,39079,2792.25210036269,32812.9619013245,2.9,79.1,76.8,8.5
"346",2011-02-01,"Aysén",2,1066.50131562114,21732.5914530544,20666.0901374332,37359,3897.19508199291,24563.2852194261,4.9,58.2,55.3,15.9
"347",2011-03-01,"Aysén",1,1068.69720162431,29927.9498981555,28859.2526965312,39102,3041.36258167184,31900.615278203,3.6,76.5,73.8,9.5
"348",2011-03-01,"Aysén",2,1530.43285008827,21264.0503833066,19733.6175332183,37407,4530.68880410117,24264.3063373194,7.2,56.8,52.8,18.7
"349",2011-04-01,"Aysén",1,1279.64242426974,30358.1284236229,29078.4859993531,39144,2724.72011101836,31803.2061103715,4.2,77.6,74.3,8.6
"350",2011-04-01,"Aysén",2,1577.76808421573,21880.2977516895,20302.5296674738,37461,4678.83919690709,24981.3688643808,7.2,58.4,54.2,18.7
"351",2011-05-01,"Aysén",1,1339.02429557022,30819.7486866385,29480.7243910683,39169,2871.87763931379,32352.6020303821,4.3,78.7,75.3,8.9
"352",2011-05-01,"Aysén",2,1600.16744091686,22504.9108925232,20904.7434516063,37499,4419.23500530911,25323.9784569154,7.1,60,55.7,17.5
"353",2010-02-01,"Magallanes",1,1557.58091403006,48141.596472649,46584.0155586189,64710,5807.01083980175,52391.0263984207,3.2,74.4,72,11.1
"354",2010-02-01,"Magallanes",2,2884.35377484876,31443.5130007706,28559.1592259219,62503,7603.97196891597,36163.1311948378,9.2,50.3,45.7,21
"355",2010-03-01,"Magallanes",1,1417.37503375041,47344.2779614413,45926.9029276909,64781,5046.79038225313,50973.693309944,3,73.1,70.9,9.9
"356",2010-03-01,"Magallanes",2,2834.24319800779,30746.8879307018,27912.644732694,62575,7405.44490213374,35318.0896348277,9.2,49.1,44.6,21
"357",2010-04-01,"Magallanes",1,1491.32747301496,46580.339762684,45089.012289669,64850,5818.97839095538,50907.9906806244,3.2,71.8,69.5,11.4
"358",2010-04-01,"Magallanes",2,2056.08318485932,30915.7199529823,28859.636768123,62638,6523.80403748554,35383.4408056085,6.7,49.4,46.1,18.4
"359",2010-05-01,"Magallanes",1,1891.98269415717,47677.0550632392,45785.0723690821,64913,5645.57169355768,51430.6440626398,4,73.4,70.5,11
"360",2010-05-01,"Magallanes",2,1849.52749449901,31804.7960528156,29955.2685583166,62704,6483.55987190798,36438.8284302246,5.8,50.7,47.8,17.8
"361",2010-06-01,"Magallanes",1,1527.17918347141,47461.9686642563,45934.7894807849,64985,5351.15938375352,51285.9488645384,3.2,73,70.7,10.4
"362",2010-06-01,"Magallanes",2,1904.67878135754,32394.9034560261,30490.2246746685,62778,6687.64715664562,37177.8718313141,5.9,51.6,48.6,18
"363",2010-07-01,"Magallanes",1,2191.54546237625,48779.2584706482,46587.7130082719,65054,5015.72669817579,51603.4397064477,4.5,75,71.6,9.7
"364",2010-07-01,"Magallanes",2,1654.49263438844,32034.4935548313,30380.0009204429,62841,5944.44754535933,36324.4484658022,5.2,51,48.3,16.4
"365",2010-08-01,"Magallanes",1,2211.02991150717,48803.3380181983,46592.3081066911,65132,4776.86679327148,51369.1748999626,4.5,74.9,71.5,9.3
"366",2010-08-01,"Magallanes",2,1705.69628198196,30847.424762885,29141.7284809031,62923,6272.43278793943,35414.1612688425,5.5,49,46.3,17.7
"367",2010-09-01,"Magallanes",1,2008.43101482469,48711.3223458775,46702.8913310528,65206,4729.89099514884,51432.7823262017,4.1,74.7,71.6,9.2
"368",2010-09-01,"Magallanes",2,2180.90625406099,30916.139056995,28735.232802934,62990,7385.01579953107,36120.2486024651,7.1,49.1,45.6,20.4
"369",2010-10-01,"Magallanes",1,1869.22660719706,47783.5071943544,45914.2805871573,65273,5403.17155044202,51317.4521375993,3.9,73.2,70.3,10.5
"370",2010-10-01,"Magallanes",2,2468.02247277719,30928.8004354355,28460.7779626583,63060,8585.04866205644,37045.8266247148,8,49,45.1,23.2
"371",2010-11-01,"Magallanes",1,1891.99630997637,46830.1800738024,44938.183763826,65342,5923.50464448438,50861.6884083104,4,71.7,68.8,11.6
"372",2010-11-01,"Magallanes",2,2424.23149096928,31762.6644650138,29338.4329740445,63138,8565.13259876851,37903.565572813,7.6,50.3,46.5,22.6
"373",2010-12-01,"Magallanes",1,2165.76209797826,47997.8462330775,45832.0841350993,65411,5188.63323300569,51020.717368105,4.5,73.4,70.1,10.2
"374",2010-12-01,"Magallanes",2,2412.40133623808,32894.3048352494,30481.9034990113,63207,7723.60847778249,38205.5119767938,7.3,52,48.2,20.2
"375",2011-01-01,"Magallanes",1,2075.16316766536,47579.0010997939,45503.8379321286,65487,5167.1725088528,50671.0104409814,4.4,72.7,69.5,10.2
"376",2011-01-01,"Magallanes",2,2014.76460160265,31369.4200640849,29354.6554624823,63279,7189.41786690206,36544.0733293844,6.4,49.6,46.4,19.7
"377",2011-02-01,"Magallanes",1,2004.31736871818,49866.3729453021,47862.055576584,65557,4136.75928164592,51998.8148582299,4,76.1,73,8
"378",2011-02-01,"Magallanes",2,2124.26194203596,31712.0704669389,29587.808524903,63344,6556.45685569864,36144.2653806016,6.7,50.1,46.7,18.1
"379",2011-03-01,"Magallanes",1,1455.31494659871,49334.2909100309,47878.9759634322,65632,4120.45732052654,51999.4332839587,2.9,75.2,73,7.9
"380",2011-03-01,"Magallanes",2,1587.70063762533,30410.0278752711,28822.3272376458,63413,6107.18361080283,34929.5108484486,5.2,48,45.5,17.5
"381",2011-04-01,"Magallanes",1,1425.13180379784,49530.0696983606,48104.9378945628,65699,3363.7153599197,51468.6532544825,2.9,75.4,73.2,6.5
"382",2011-04-01,"Magallanes",2,1397.48120181965,30630.9458540621,29233.4646522424,63484,6342.53798724457,35576.002639487,4.6,48.2,46,17.8
"383",2011-05-01,"Magallanes",1,1347.80990798493,49958.5551119005,48610.7452039156,65775,3833.33586505919,52444.0810689748,2.7,76,73.9,7.3
"384",2011-05-01,"Magallanes",2,1344.74196176342,29824.4235313669,28479.6815696035,63560,7146.6715373854,35626.3531069889,4.5,46.9,44.8,20.1
"385",2010-02-01,"Metropolitana de Santiago",1,126681.582221338,2034068.16914927,1907386.58692793,2643934,220245.991479259,2127632.57840719,6.2,76.9,72.1,10.4
"386",2010-02-01,"Metropolitana de Santiago",2,114314.402792252,1440884.16829052,1326569.76549827,2831961,307738.159314832,1634307.9248131,7.9,50.9,46.8,18.8
"387",2010-03-01,"Metropolitana de Santiago",1,129084.14758657,2034141.60893284,1905057.46134627,2647813,232148.029699922,2137205.49104619,6.3,76.8,71.9,10.9
"388",2010-03-01,"Metropolitana de Santiago",2,127008.419134552,1471585.11963317,1344576.70049862,2835505,314923.599395711,1659500.29989433,8.6,51.9,47.4,19
"389",2010-04-01,"Metropolitana de Santiago",1,124910.611708956,2037655.69056776,1912745.0788588,2651673,223230.347510151,2135975.42636895,6.1,76.8,72.1,10.5
"390",2010-04-01,"Metropolitana de Santiago",2,129455.503969537,1490172.47070283,1360716.96673329,2839020,294105.656186354,1654822.62291964,8.7,52.5,47.9,17.8
"391",2010-05-01,"Metropolitana de Santiago",1,118010.232511747,2033845.69362951,1915835.46111776,2655466,208146.568767968,2123982.02988573,5.8,76.6,72.1,9.8
"392",2010-05-01,"Metropolitana de Santiago",2,141020.339893779,1529673.2745815,1388652.93468772,2842593,291699.404989689,1680352.33967741,9.2,53.8,48.9,17.4
"393",2010-06-01,"Metropolitana de Santiago",1,113712.637220192,2041288.39142374,1927575.75420355,2659286,202509.366018803,2130085.12022235,5.6,76.8,72.5,9.5
"394",2010-06-01,"Metropolitana de Santiago",2,127184.846890125,1535417.21200288,1408232.36511275,2846106,278922.713295981,1687155.07840873,8.3,53.9,49.5,16.5
"395",2010-07-01,"Metropolitana de Santiago",1,127805.177854893,2036181.55089237,1908376.37303748,2663148,213518.109879205,2121894.48291669,6.3,76.5,71.7,10.1
"396",2010-07-01,"Metropolitana de Santiago",2,126262.789646833,1538123.75717725,1411860.96753041,2849648,281525.663994467,1693386.63152488,8.2,54,49.5,16.6
"397",2010-08-01,"Metropolitana de Santiago",1,137713.636253961,2061696.02871547,1923982.39246151,2666921,222782.738491021,2146765.13095253,6.7,77.3,72.1,10.4
"398",2010-08-01,"Metropolitana de Santiago",2,121425.078616741,1529883.38965581,1408458.31103907,2853202,276960.121380742,1685418.43241981,7.9,53.6,49.4,16.4
"399",2010-09-01,"Metropolitana de Santiago",1,141874.984451166,2070362.58688018,1928487.60242901,2670711,222439.853480054,2150927.45590907,6.9,77.5,72.2,10.3
"400",2010-09-01,"Metropolitana de Santiago",2,131561.245075482,1537675.1571959,1406113.91212041,2856677,293270.464347087,1699384.3764675,8.6,53.8,49.2,17.3
"401",2010-10-01,"Metropolitana de Santiago",1,140021.776289388,2064776.60195201,1924754.82566262,2674493,227606.349855431,2152361.17551805,6.8,77.2,72,10.6
"402",2010-10-01,"Metropolitana de Santiago",2,140462.721852877,1552359.52536142,1411896.80350855,2860189,305295.788742138,1717192.59225069,9,54.3,49.4,17.8
"403",2010-11-01,"Metropolitana de Santiago",1,138756.514602007,2051335.51759262,1912579.00299061,2678268,226095.962758037,2138674.96574865,6.8,76.6,71.4,10.6
"404",2010-11-01,"Metropolitana de Santiago",2,144041.287620775,1547465.52175264,1403424.23413187,2863678,310586.680455576,1714010.91458744,9.3,54,49,18.1
"405",2010-12-01,"Metropolitana de Santiago",1,128997.150168671,2045825.26821031,1916828.11804164,2682036,221546.74470788,2138374.86274952,6.3,76.3,71.5,10.4
"406",2010-12-01,"Metropolitana de Santiago",2,128887.891298823,1542914.60498993,1414026.71369111,2867176,299625.32163575,1713652.03532686,8.4,53.8,49.3,17.5
"407",2011-01-01,"Metropolitana de Santiago",1,136853.909780717,2044178.5219184,1907324.61213768,2685809,230393.248167536,2137717.86030521,6.7,76.1,71,10.8
"408",2011-01-01,"Metropolitana de Santiago",2,118350.875042675,1514198.18917787,1395847.3141352,2870674,305059.995792779,1700907.30992798,7.8,52.7,48.6,17.9
"409",2011-02-01,"Metropolitana de Santiago",1,116844.682336909,2045559.15376563,1928714.47142872,2689578,209520.872350776,2138235.3437795,5.7,76.1,71.7,9.8
"410",2011-02-01,"Metropolitana de Santiago",2,109438.041564609,1506905.94833483,1397467.90677022,2874146,282228.293926317,1679696.20069654,7.3,52.4,48.6,16.8
"411",2011-03-01,"Metropolitana de Santiago",1,111063.870907193,2049440.36720949,1938376.49630229,2693378,197588.567166319,2135965.06346861,5.4,76.1,72,9.3
"412",2011-03-01,"Metropolitana de Santiago",2,128990.949154285,1514606.02859042,1385615.07943614,2877616,281009.099803593,1666624.17923973,8.5,52.6,48.2,16.9
"413",2011-04-01,"Metropolitana de Santiago",1,116640.379296977,2059568.9953516,1942928.61605463,2697153,195656.600936915,2138585.21699154,5.7,76.4,72,9.1
"414",2011-04-01,"Metropolitana de Santiago",2,129320.790897531,1526052.19923894,1396731.40834141,2881117,260902.237643587,1657633.645985,8.5,53,48.5,15.7
"415",2011-05-01,"Metropolitana de Santiago",1,129405.382553129,2070212.86383609,1940807.48128296,2700915,199155.971706185,2139963.45298914,6.3,76.6,71.9,9.3
"416",2011-05-01,"Metropolitana de Santiago",2,131577.03429856,1537406.4332498,1405829.39895125,2884644,254196.974064687,1660026.37301593,8.6,53.3,48.7,15.3
"417",2010-02-01,"Los Ríos",1,6637.223973434,103365.942329492,96728.7183560584,146798,19521.8808458709,116250.599201929,6.4,70.4,65.9,16.8
"418",2010-02-01,"Los Ríos",2,6596.21567163598,66278.6248913305,59682.4092196945,152383,28865.3785546697,88547.7877743643,10,43.5,39.2,32.6
"419",2010-03-01,"Los Ríos",1,7212.89676846867,102219.35087055,95006.4541020817,146922,18465.8811964697,113472.335298551,7.1,69.6,64.7,16.3
"420",2010-03-01,"Los Ríos",2,5937.9396388706,65937.7706508124,59999.8310119418,152544,27296.4262870795,87296.2572990213,9,43.2,39.3,31.3
"421",2010-04-01,"Los Ríos",1,5542.51064725937,100387.531797907,94845.0211506479,147059,17407.2951918905,112252.316342538,5.5,68.3,64.5,15.5
"422",2010-04-01,"Los Ríos",2,5284.49967824122,63042.9348627807,57758.4351845395,152704,28195.9760538777,85954.4112384172,8.4,41.3,37.8,32.8
"423",2010-05-01,"Los Ríos",1,7798.42787992304,101187.135418858,93388.7075389348,147177,20014.6250686715,113403.332607606,7.7,68.8,63.5,17.6
"424",2010-05-01,"Los Ríos",2,7326.48531548295,59669.4685833205,52342.9832678376,152867,33321.8929659669,85664.8762338045,12.3,39,34.2,38.9
"425",2010-06-01,"Los Ríos",1,7203.48730450749,103567.16397162,96363.6766671122,147309,19692.2003932327,116055.877060345,7,70.3,65.4,17
"426",2010-06-01,"Los Ríos",2,7390.34863801336,60819.5878243461,53429.2391863328,153042,34651.335288236,88080.5744745688,12.2,39.7,34.9,39.3
"427",2010-07-01,"Los Ríos",1,8532.3168033752,104487.369000214,95955.0521968383,147444,21839.2826666435,117794.334863482,8.2,70.9,65.1,18.5
"428",2010-07-01,"Los Ríos",2,7599.55671037312,63746.7494254202,56147.1927150471,153210,36693.3995640061,92840.5922790531,11.9,41.6,36.6,39.5
"429",2010-08-01,"Los Ríos",1,8290.96662165685,107413.606769687,99122.64014803,147559,21342.2602243452,120464.900372375,7.7,72.8,67.2,17.7
"430",2010-08-01,"Los Ríos",2,5958.77702567534,65088.7797697386,59130.0027440633,153374,36618.4748366217,95748.477580685,9.2,42.4,38.6,38.2
"431",2010-09-01,"Los Ríos",1,7967.89571015701,107761.266382793,99793.370672636,147682,21832.4305631067,121625.801235743,7.4,73,67.6,18
"432",2010-09-01,"Los Ríos",2,5902.61869609777,66549.7059520773,60647.0872559795,153532,36445.7161571845,97092.8034131641,8.9,43.3,39.5,37.5
"433",2010-10-01,"Los Ríos",1,6688.95543120635,107455.128137315,100766.172706109,147802,21769.4670293057,122535.639735414,6.2,72.7,68.2,17.8
"434",2010-10-01,"Los Ríos",2,5507.09759311642,68196.9606499901,62689.8630568737,153689,38132.314977536,100822.17803441,8.1,44.4,40.8,37.8
"435",2010-11-01,"Los Ríos",1,6103.74537524435,109665.628077896,103561.882702651,147928,19890.1406315868,123452.023334238,5.6,74.1,70,16.1
"436",2010-11-01,"Los Ríos",2,6104.80206062374,69570.224683863,63465.4226232393,153856,37342.1808430209,100807.60346626,8.8,45.2,41.2,37
"437",2010-12-01,"Los Ríos",1,6033.60259577124,109121.398864929,103087.796269157,148063,19614.1900005975,122701.986269755,5.5,73.7,69.6,16
"438",2010-12-01,"Los Ríos",2,6358.04068772006,69470.8688022524,63112.8281145324,154018,38541.1066940313,101653.934808564,9.2,45.1,41,37.9
"439",2011-01-01,"Los Ríos",1,6157.49863390532,112202.285969947,106044.787336042,148199,17991.9981703285,124036.78550637,5.5,75.7,71.6,14.5
"440",2011-01-01,"Los Ríos",2,7906.38214082164,70269.3410236468,62362.9588828252,154166,36906.6637639175,99269.6226467427,11.3,45.6,40.5,37.2
"441",2011-02-01,"Los Ríos",1,4547.21583636017,111750.355505124,107203.139668764,148313,16461.4290921501,123664.568760914,4.1,75.3,72.3,13.3
"442",2011-02-01,"Los Ríos",2,8441.44000921164,72552.959794752,64111.5197855403,154332,36289.9550627358,100401.474848276,11.6,47,41.5,36.1
"443",2011-03-01,"Los Ríos",1,4343.31738543247,111541.845507492,107198.528122059,148427,14963.1957953158,122161.723917375,3.9,75.1,72.2,12.2
"444",2011-03-01,"Los Ríos",2,8363.06487480835,73097.4502075898,64734.3853327815,154486,34710.2037823116,99444.5891150931,11.4,47.3,41.9,34.9
"445",2011-04-01,"Los Ríos",1,4383.39497132146,110853.26819061,106469.873219288,148564,13364.7810357965,119834.654255085,4,74.6,71.7,11.2
"446",2011-04-01,"Los Ríos",2,5605.10983127148,71040.3856844484,65435.2758531769,154650,33651.8296313908,99087.1054845677,7.9,45.9,42.3,34
"447",2011-05-01,"Los Ríos",1,4766.63991480864,107569.458122848,102802.81820804,148691,15701.4512367551,118504.269444795,4.4,72.3,69.1,13.2
"448",2011-05-01,"Los Ríos",2,4874.3048923098,69160.2103871288,64285.905494819,154823,32646.1947940182,96932.1002888372,7,44.7,41.5,33.7
"449",2010-02-01,"Arica y Parinacota",1,4099.63334048962,60425.6434927564,56326.0101522668,81683,8903.07859007973,65229.0887423465,6.8,74,69,13.6
"450",2010-02-01,"Arica y Parinacota",2,4744.36773957921,43253.3186916965,38508.9509521173,84832,13136.8994108803,51645.8503629976,11,51,45.4,25.4
"451",2010-03-01,"Arica y Parinacota",1,4719.90416001734,60707.0914068138,55987.1872467965,81809,9555.64643561551,65542.833682412,7.8,74.2,68.4,14.6
"452",2010-03-01,"Arica y Parinacota",2,5129.87662517701,43681.0682796958,38551.1916545188,84960,13379.1300696081,51930.3217241269,11.7,51.4,45.4,25.8
"453",2010-04-01,"Arica y Parinacota",1,4166.02143344949,60666.4768591386,56500.4554256891,81947,8106.98249807651,64607.4379237656,6.9,74,68.9,12.5
"454",2010-04-01,"Arica y Parinacota",2,4483.1425811746,44336.983268335,39853.8406871604,85078,11621.0653190666,51474.906006227,10.1,52.1,46.8,22.6
"455",2010-05-01,"Arica y Parinacota",1,4449.54986716653,60503.1982398892,56053.6483727227,82074,8434.44622416136,64488.0945968841,7.4,73.7,68.3,13.1
"456",2010-05-01,"Arica y Parinacota",2,4665.22663772538,44671.4920800228,40006.2654422975,85203,10518.0710651138,50524.3365074112,10.4,52.4,47,20.8
"457",2010-06-01,"Arica y Parinacota",1,4140.19434167697,60499.8810625678,56359.6867208908,82209,7722.94021043695,64082.6269313278,6.8,73.6,68.6,12.1
"458",2010-06-01,"Arica y Parinacota",2,3939.78685701216,43571.9864354534,39632.1995784412,85328,9509.05142068275,49141.250999124,9,51.1,46.4,19.4
"459",2010-07-01,"Arica y Parinacota",1,4143.26665652491,61328.2591958003,57184.9925392754,82333,7178.30488845072,64363.2974277262,6.8,74.5,69.5,11.2
"460",2010-07-01,"Arica y Parinacota",2,4188.84363604028,43007.9490253564,38819.1053893161,85457,9373.06582122367,48192.1712105398,9.7,50.3,45.4,19.4
"461",2010-08-01,"Arica y Parinacota",1,3909.1762113414,62505.037724125,58595.8615127836,82466,6814.79667453917,65410.6581873228,6.3,75.8,71.1,10.4
"462",2010-08-01,"Arica y Parinacota",2,3908.47919461921,43322.6355567985,39414.1563621793,85588,9124.02082398803,48538.1771861674,9,50.6,46.1,18.8
"463",2010-09-01,"Arica y Parinacota",1,3645.66606641672,62190.8936086996,58545.2275422829,82612,7161.35260706411,65706.580149347,5.9,75.3,70.9,10.9
"464",2010-09-01,"Arica y Parinacota",2,3715.10439753952,43126.889042605,39411.7846450655,85712,9581.82340384041,48993.6080489059,8.6,50.3,46,19.6
"465",2010-10-01,"Arica y Parinacota",1,4269.18441823334,61050.9696930289,56781.7852747956,82748,8677.47606484132,65459.2613396369,7,73.8,68.6,13.3
"466",2010-10-01,"Arica y Parinacota",2,3447.75614814804,41534.6356380182,38086.8794898701,85836,10157.542443319,48244.4219331892,8.3,48.4,44.4,21.1
"467",2010-11-01,"Arica y Parinacota",1,4706.95827618924,60709.7903899632,56002.832113774,82887,9381.3627758746,65384.1948896486,7.8,73.2,67.6,14.3
"468",2010-11-01,"Arica y Parinacota",2,3280.91937553794,41165.9838223495,37885.0644468116,85964,10030.5534141864,47915.617860998,8,47.9,44.1,20.9
"469",2010-12-01,"Arica y Parinacota",1,5168.44622950029,61450.0359218565,56281.5896923562,83028,9130.24391680025,65411.8336091565,8.4,74,67.8,14
"470",2010-12-01,"Arica y Parinacota",2,3656.18092786937,41457.4718038448,37801.2908759755,86092,9541.57913846835,47342.8700144438,8.8,48.2,43.9,20.2
"471",2011-01-01,"Arica y Parinacota",1,5048.7274689888,62607.3701366942,57558.6426677054,83167,9066.18677259783,66624.8294403032,8.1,75.3,69.2,13.6
"472",2011-01-01,"Arica y Parinacota",2,4399.68900078818,41939.2007746241,37539.5117738359,86227,10850.7593404074,48390.2711142434,10.5,48.6,43.5,22.4
"473",2011-02-01,"Arica y Parinacota",1,4906.14398963261,62407.074524257,57500.9305346244,83303,9171.40989086951,66672.3404254939,7.9,74.9,69,13.8
"474",2011-02-01,"Arica y Parinacota",2,5435.76792884061,41833.5058735589,36397.7379447183,86350,13951.2044612471,50348.9424059655,13,48.4,42.2,27.7
"475",2011-03-01,"Arica y Parinacota",1,3848.87270648126,61335.9795291752,57487.106822694,83448,7809.48038030434,65296.5872029983,6.3,73.5,68.9,12
"476",2011-03-01,"Arica y Parinacota",2,5163.90648346333,41600.4898682849,36436.5833848216,86476,14627.4587173014,51064.0421021229,12.4,48.1,42.1,28.6
"477",2011-04-01,"Arica y Parinacota",1,3474.87459277793,60216.4806408929,56741.6060481149,83586,7191.91427362704,63933.520321742,5.8,72,67.9,11.2
"478",2011-04-01,"Arica y Parinacota",2,4810.31352656442,42381.6776857233,37571.3641591589,86596,12651.2332895117,50222.5974486707,11.3,48.9,43.4,25.2
"479",2011-05-01,"Arica y Parinacota",1,2628.3660604905,60698.7780540035,58070.411993513,83725,5901.70509548419,63972.1170889972,4.3,72.5,69.4,9.2
"480",2011-05-01,"Arica y Parinacota",2,3957.1554120009,42243.4896990264,38286.3342870254,86727,9698.3670083401,47984.7012953656,9.4,48.7,44.1,20.2
"481",2010-02-01,"Ñuble",1,6661.13740419067,130016.126766731,123354.98936254,182081,15096.0585691455,138451.047931686,5.1,71.4,67.7,10.9
"482",2010-02-01,"Ñuble",2,8251.729783241,83925.6623102645,75673.9325270235,193508,28460.8358762039,104134.768403227,9.8,43.4,39.1,27.3
"483",2010-03-01,"Ñuble",1,8090.43352403807,130051.27044879,121960.836924752,182230,15855.8175056312,137816.654430383,6.2,71.4,66.9,11.5
"484",2010-03-01,"Ñuble",2,8986.58195297775,78948.4690604044,69961.8871074267,193745,31899.9695199907,101861.856627417,11.4,40.7,36.1,31.3
"485",2010-04-01,"Ñuble",1,7048.39898419122,131439.830738912,124391.431754721,182388,16025.1244361478,140416.556190869,5.4,72.1,68.2,11.4
"486",2010-04-01,"Ñuble",2,9008.66432144957,77758.8172892645,68750.152967815,193978,33427.5672087729,102177.720176588,11.6,40.1,35.4,32.7
"487",2010-05-01,"Ñuble",1,7603.01807421968,131900.700749339,124297.682675119,182553,18511.7391470745,142809.421822194,5.8,72.3,68.1,13
"488",2010-05-01,"Ñuble",2,9577.01053701138,80342.9149644721,70765.9044274607,194190,35308.5716479906,106074.476075451,11.9,41.4,36.4,33.3
"489",2010-06-01,"Ñuble",1,11094.3852425687,133158.677168595,122064.291926027,182724,24657.1867855218,146721.478711549,8.3,72.9,66.8,16.8
"490",2010-06-01,"Ñuble",2,9312.08222388326,81087.4662224316,71775.3839985483,194420,37508.4349460225,109283.818944571,11.5,41.7,36.9,34.3
"491",2010-07-01,"Ñuble",1,12815.0919955771,132859.507310452,120044.415314875,182891,30408.1867282505,150452.602043126,9.6,72.6,65.6,20.2
"492",2010-07-01,"Ñuble",2,10136.9394106604,82355.7771677578,72218.8377570974,194623,40429.3756868553,112648.213443953,12.3,42.3,37.1,35.9
"493",2010-08-01,"Ñuble",1,14566.8327830516,131613.64438782,117046.811604769,183061,31812.5720712995,148859.383676068,11.1,71.9,63.9,21.4
"494",2010-08-01,"Ñuble",2,8610.42824262919,78049.1805586996,69438.7523160704,194836,42878.9240647207,112317.676380791,11,40.1,35.6,38.2
"495",2010-09-01,"Ñuble",1,11313.2093169286,130764.148325014,119450.939008085,183221,30394.0586541487,149844.997662234,8.7,71.4,65.2,20.3
"496",2010-09-01,"Ñuble",2,8400.26960218954,80754.5203266596,72354.2507244701,195047,45262.2626621844,117616.513386655,10.4,41.4,37.1,38.5
"497",2010-10-01,"Ñuble",1,11067.1887166274,131881.640583371,120814.451866743,183363,27336.6762934131,148151.128160156,8.4,71.9,65.9,18.5
"498",2010-10-01,"Ñuble",2,8170.0075289978,79529.1476908594,71359.1401618616,195270,45453.5638891939,116812.704051056,10.3,40.7,36.5,38.9
"499",2010-11-01,"Ñuble",1,9649.49080877382,131272.064817469,121622.574008695,183516,26672.5674320395,148295.141440735,7.4,71.5,66.3,18
"500",2010-11-01,"Ñuble",2,10762.8579622702,81730.1279049188,70967.2699426486,195505,47329.6395086899,118296.909451338,13.2,41.8,36.3,40
"501",2010-12-01,"Ñuble",1,10028.2754386987,131484.033221651,121455.757782952,183678,27497.8876503864,148953.645433339,7.6,71.6,66.1,18.5
